"","Movie","X","trials.thisRepN","trials.thisTrialN","trials.thisN","trials.thisIndex","trials_2.thisRepN","trials_2.thisTrialN","trials_2.thisN","trials_2.thisIndex","trials_3.thisRepN","trials_3.thisTrialN","trials_3.thisN","trials_3.thisIndex","key_resp_4.keys","key_resp_4.rt","key_resp_6.keys","key_resp_6.rt","key_resp_9.keys","key_resp_9.rt","key_resp_10.keys","key_resp_10.rt","key_resp_11.keys","key_resp_11.rt","key_resp_12.keys","key_resp_12.rt","date","expName","session","participant","X.1","testTime","testType","fan","konfidenz","team","correct","PC","Strafraum","Ballbesitz","Boundary","interval","FanEB"
"1894","K_D_12.avi",2416,NA,NA,NA,NA,NA,NA,NA,NA,0,10,10,10,NA,NA,NA,NA,NA,NA,NA,NA,2,2.76638315764,1,1.00586303567,"2013_Mai_25_2304","PostTest",1,53,NA,1,"KritSit","FCB",1,"BVB","Team",0,0,"BVB --> BVB",0,150,NA
"1895","K_D_12.avi",582,NA,NA,NA,NA,NA,NA,NA,NA,0,10,10,10,NA,NA,NA,NA,NA,NA,NA,NA,2,2.29247907206,5,0.100312749246,"2013_Jun_06_1539","PostTest",1,8,NA,2,"KritSit","FCB",5,"BVB","Team",0,0,"BVB --> BVB",0,150,NA
"1896","K_D_12.avi",1144,NA,NA,NA,NA,NA,NA,NA,NA,0,10,10,10,NA,NA,NA,NA,NA,NA,NA,NA,1,2.71102612204,2,0.501893117701,"2013_Mai_25_2321","PostTest",1,3,NA,1,"KritSit","BVB",2,"BVB","Team",1,0,"BVB --> BVB",0,150,NA
"1897","K_D_12.avi",3052,NA,NA,NA,NA,NA,NA,NA,NA,0,10,10,10,NA,NA,NA,NA,NA,NA,NA,NA,1,3.02315433945,1,2.08774858257,"2013_Mai_25_2304","PostTest",1,9,NA,1,"KritSit","FCB",1,"BVB","Team",1,0,"BVB --> BVB",0,150,NA
"1898","K_D_12.avi",773,NA,NA,NA,NA,NA,NA,NA,NA,0,10,10,10,NA,NA,NA,NA,NA,NA,NA,NA,2,3.02339068234,1,1.30273288924,"2013_Mai_25_2304","PostTest",1,22,NA,1,"KritSit","FCB",1,"BVB","Team",0,0,"BVB --> BVB",0,150,NA
"1899","K_D_12.avi",84,NA,NA,NA,NA,NA,NA,NA,NA,0,10,10,10,NA,NA,NA,NA,NA,NA,NA,NA,1,1.38637676017,2,1.35300715594,"2013_Mai_25_2304","PostTest",1,10,NA,1,"KritSit","FCB",2,"BVB","Team",1,0,"BVB --> BVB",0,150,NA
"1900","K_D_12.avi",2257,NA,NA,NA,NA,NA,NA,NA,NA,0,10,10,10,NA,NA,NA,NA,NA,NA,NA,NA,1,7.18359651855,1,1.60210194312,"2013_Mai_25_2305","PostTest",1,50,NA,1,"KritSit","FCB",1,"BVB","Team",1,0,"BVB --> BVB",0,150,NA
"1901","K_D_12.avi",351,NA,NA,NA,NA,NA,NA,NA,NA,0,10,10,10,NA,NA,NA,NA,NA,NA,NA,NA,2,1.53959790979,5,0.384796671085,"2013_Jun_03_1005","PostTest",1,5,NA,2,"KritSit","BVB",5,"BVB","Team",0,0,"BVB --> BVB",0,150,NA
"1902","K_D_12.avi",2045,NA,NA,NA,NA,NA,NA,NA,NA,0,10,10,10,NA,NA,NA,NA,NA,NA,NA,NA,2,1.75386396874,4,0.400807365182,"2013_Mai_25_2307","PostTest",1,47,NA,1,"KritSit","FCB",4,"BVB","Team",0,0,"BVB --> BVB",0,150,NA
"1903","K_D_12.avi",3423,NA,NA,NA,NA,NA,NA,NA,NA,0,10,10,10,NA,NA,NA,NA,NA,NA,NA,NA,2,0.970460491487,1,0.786568963374,"2013_Jun_03_0917","PostTest",1,49,NA,2,"KritSit","FCB",1,"BVB","Team",0,0,"BVB --> BVB",0,150,NA
"1904","K_D_12.avi",2840,NA,NA,NA,NA,NA,NA,NA,NA,0,10,10,10,NA,NA,NA,NA,NA,NA,NA,NA,1,3.3054583753,4,1.95415590529,"2013_Mai_25_2306","PostTest",1,60,NA,1,"KritSit","BVB",4,"BVB","Team",1,0,"BVB --> BVB",0,150,NA
"1905","K_D_12.avi",120,NA,NA,NA,NA,NA,NA,NA,NA,0,10,10,10,NA,NA,NA,NA,NA,NA,NA,NA,1,1.74024436067,3,0.786503312572,"2013_Jun_03_1707","PostTest",1,2,NA,2,"KritSit","FCB",3,"BVB","Team",1,0,"BVB --> BVB",0,150,NA
"1906","K_D_12.avi",959,NA,NA,NA,NA,NA,NA,NA,NA,0,10,10,10,NA,NA,NA,NA,NA,NA,NA,NA,1,2.97872187666,3,0.803151797226,"2013_Jun_03_0857","PostTest",1,13,NA,2,"KritSit","FCB",3,"BVB","Team",1,0,"BVB --> BVB",0,150,NA
"1907","K_D_12.avi",2576,NA,NA,NA,NA,NA,NA,NA,NA,0,10,10,10,NA,NA,NA,NA,NA,NA,NA,NA,1,1.92475356505,4,0.469809710452,"2013_Jun_03_1558","PostTest",1,35,NA,2,"KritSit","FCB",4,"BVB","Team",1,0,"BVB --> BVB",0,150,NA
"1908","K_D_12.avi",2268,NA,NA,NA,NA,NA,NA,NA,NA,0,10,10,10,NA,NA,NA,NA,NA,NA,NA,NA,1,2.67749448603,4,0.585636721986,"2013_Jun_03_1259","PostTest",1,31,NA,2,"KritSit","FCB",4,"BVB","Team",1,0,"BVB --> BVB",0,150,NA
"1909","K_D_12.avi",3577,NA,NA,NA,NA,NA,NA,NA,NA,0,10,10,10,NA,NA,NA,NA,NA,NA,NA,NA,1,2.94527852004,3,1.28844112869,"2013_Jun_05_1605","PostTest",1,51,NA,2,"KritSit","FCB",3,"BVB","Team",1,0,"BVB --> BVB",0,150,NA
"1910","K_D_12.avi",1498,NA,NA,NA,NA,NA,NA,NA,NA,0,10,10,10,NA,NA,NA,NA,NA,NA,NA,NA,2,4.26727363394,3,9.52171239641,"2013_Jun_04_1337","PostTest",1,21,NA,2,"KritSit","FCB",3,"BVB","Team",0,0,"BVB --> BVB",0,150,NA
"1911","K_D_12.avi",4039,NA,NA,NA,NA,NA,NA,NA,NA,0,10,10,10,NA,NA,NA,NA,NA,NA,NA,NA,1,2.77792764164,4,0.501765447843,"2013_Jun_04_0905","PostTest",1,58,NA,2,"KritSit","BVB",4,"BVB","Team",1,0,"BVB --> BVB",0,150,NA
"1912","K_D_12.avi",561,NA,NA,NA,NA,NA,NA,NA,NA,0,10,10,10,NA,NA,NA,NA,NA,NA,NA,NA,1,1.96603786235,1,0.199832380931,"2013_Mai_25_2304","PostTest",1,19,NA,1,"KritSit","FCB",1,"BVB","Team",1,0,"BVB --> BVB",0,150,NA
"1913","K_D_12.avi",1267,NA,NA,NA,NA,NA,NA,NA,NA,0,10,10,10,NA,NA,NA,NA,NA,NA,NA,NA,1,5.17107649157,1,0.585250918762,"2013_Jun_03_1559","PostTest",1,18,NA,2,"KritSit","FCB",1,"BVB","Team",1,0,"BVB --> BVB",0,150,NA
"1914","K_D_12.avi",1515,NA,NA,NA,NA,NA,NA,NA,NA,0,10,10,10,NA,NA,NA,NA,NA,NA,NA,NA,2,3.36427534784,2,2.89749172032,"2013_Mai_25_2307","PostTest",1,36,NA,1,"KritSit","BVB",2,"BVB","Team",0,0,"BVB --> BVB",0,150,NA
"1915","K_D_12.avi",1462,NA,NA,NA,NA,NA,NA,NA,NA,0,10,10,10,NA,NA,NA,NA,NA,NA,NA,NA,2,4.0330639788,3,1.23870771285,"2013_May_25_2308","PostTest",1,35,NA,1,"KritSit","FCB",3,"BVB","Team",0,0,"BVB --> BVB",0,150,NA
"1916","K_D_12.avi",4193,NA,NA,NA,NA,NA,NA,NA,NA,0,10,10,10,NA,NA,NA,NA,NA,NA,NA,NA,1,3.71502914477,4,1.08763208732,"2013_Jun_03_0930","PostTest",1,60,NA,2,"KritSit","BVB",4,"BVB","Team",1,0,"BVB --> BVB",0,150,NA
"1917","K_D_12.avi",1575,NA,NA,NA,NA,NA,NA,NA,NA,0,10,10,10,NA,NA,NA,NA,NA,NA,NA,NA,1,1.60656927068,1,2.37591984456,"2013_Jun_04_1322","PostTest",1,22,NA,2,"KritSit","FCB",1,"BVB","Team",1,0,"BVB --> BVB",0,150,NA
"1918","K_D_12.avi",31,NA,NA,NA,NA,NA,NA,NA,NA,0,10,10,10,NA,NA,NA,NA,NA,NA,NA,NA,2,3.28060689278,4,0.752390597129,"2013_Mai_25_2309","PostTest",1,1,NA,1,"KritSit","BVB",4,"BVB","Team",0,0,"BVB --> BVB",0,150,NA
"1919","K_D_12.avi",2499,NA,NA,NA,NA,NA,NA,NA,NA,0,10,10,10,NA,NA,NA,NA,NA,NA,NA,NA,2,7.2125711508,3,2.02471571108,"2013_Jun_04_1339","PostTest",1,34,NA,2,"KritSit","BVB",3,"BVB","Team",0,0,"BVB --> BVB",0,150,NA
"1920","K_D_12.avi",2787,NA,NA,NA,NA,NA,NA,NA,NA,0,10,10,10,NA,NA,NA,NA,NA,NA,NA,NA,2,3.12916390212,5,1.92432613642,"2013_Mai_25_2308","PostTest",1,6,NA,1,"KritSit","FCB",5,"BVB","Team",0,0,"BVB --> BVB",0,150,NA
"1921","K_D_12.avi",505,NA,NA,NA,NA,NA,NA,NA,NA,0,10,10,10,NA,NA,NA,NA,NA,NA,NA,NA,1,0.803302375022,3,0.836419433196,"2013_Jun_05_1650","PostTest",1,7,NA,2,"KritSit","BVB",3,"BVB","Team",1,0,"BVB --> BVB",0,150,NA
"1922","K_D_12.avi",2098,NA,NA,NA,NA,NA,NA,NA,NA,0,10,10,10,NA,NA,NA,NA,NA,NA,NA,NA,2,2.7846585973,3,1.3169048744,"2013_Mai_25_2318","PostTest",1,48,NA,1,"KritSit","FCB",3,"BVB","Team",0,0,"BVB --> BVB",0,150,NA
"1923","K_D_12.avi",1674,NA,NA,NA,NA,NA,NA,NA,NA,0,10,10,10,NA,NA,NA,NA,NA,NA,NA,NA,2,1.74024547813,2,1.18819794136,"2013_Mai_25_2308","PostTest",1,4,NA,1,"KritSit","FCB",2,"BVB","Team",0,0,"BVB --> BVB",0,150,NA
"1924","K_D_12.avi",2522,NA,NA,NA,NA,NA,NA,NA,NA,0,10,10,10,NA,NA,NA,NA,NA,NA,NA,NA,2,1.91935231992,2,0.834134436081,"2013_Mai_25_2303","PostTest",1,55,NA,1,"KritSit","FCB",2,"BVB","Team",0,0,"BVB --> BVB",0,150,NA
"1925","K_D_12.avi",455,NA,NA,NA,NA,NA,NA,NA,NA,0,10,10,10,NA,NA,NA,NA,NA,NA,NA,NA,2,1.85260165747,5,1.07956458153,"2013_Mai_25_2305","PostTest",1,17,NA,1,"KritSit","FCB",5,"BVB","Team",0,0,"BVB --> BVB",0,150,NA
"1926","K_D_12.avi",3269,NA,NA,NA,NA,NA,NA,NA,NA,0,10,10,10,NA,NA,NA,NA,NA,NA,NA,NA,2,1.99126648778,1,2.87807668293,"2013_Jun_05_1401","PostTest",1,47,NA,2,"KritSit","FCB",1,"BVB","Team",0,0,"BVB --> BVB",0,150,NA
"1927","K_D_12.avi",3731,NA,NA,NA,NA,NA,NA,NA,NA,0,10,10,10,NA,NA,NA,NA,NA,NA,NA,NA,2,1.62306382515,3,2.44308759912,"2013_Jun_03_1359","PostTest",1,54,NA,2,"KritSit","BVB",3,"BVB","Team",0,0,"BVB --> BVB",0,150,NA
"1928","K_D_12.avi",2999,NA,NA,NA,NA,NA,NA,NA,NA,0,10,10,10,NA,NA,NA,NA,NA,NA,NA,NA,2,2.70594838171,5,0.551156641417,"2013_Mai_25_2304","PostTest",1,8,NA,1,"KritSit","FCB",5,"BVB","Team",0,0,"BVB --> BVB",0,150,NA
"1929","K_D_12.avi",659,NA,NA,NA,NA,NA,NA,NA,NA,0,10,10,10,NA,NA,NA,NA,NA,NA,NA,NA,2,3.27979086727,3,0.234315534516,"2013_Jun_03_0804","PostTest",1,9,NA,2,"KritSit","FCB",3,"BVB","Team",0,0,"BVB --> BVB",0,150,NA
"1930","K_D_12.avi",614,NA,NA,NA,NA,NA,NA,NA,NA,0,10,10,10,NA,NA,NA,NA,NA,NA,NA,NA,2,3.46394723352,2,1.75687189294,"2013_Mai_25_2308","PostTest",1,2,NA,1,"KritSit","FCB",2,"BVB","Team",0,0,"BVB --> BVB",0,150,NA
"1931","K_D_12.avi",3808,NA,NA,NA,NA,NA,NA,NA,NA,0,10,10,10,NA,NA,NA,NA,NA,NA,NA,NA,2,0.669230027839,5,0.268147488019,"2013_Jun_03_1202","PostTest",1,55,NA,2,"KritSit","FCB",5,"BVB","Team",0,0,"BVB --> BVB",0,150,NA
"1932","K_D_12.avi",3115,NA,NA,NA,NA,NA,NA,NA,NA,0,10,10,10,NA,NA,NA,NA,NA,NA,NA,NA,1,2.56038518862,2,0.635526582289,"2013_Jun_03_0902","PostTest",1,44,NA,2,"KritSit","BVB",2,"BVB","Team",1,0,"BVB --> BVB",0,150,NA
"1933","K_D_12.avi",720,NA,NA,NA,NA,NA,NA,NA,NA,0,10,10,10,NA,NA,NA,NA,NA,NA,NA,NA,2,9.05344003218,3,1.53662853798,"2013_Mai_25_2304","PostTest",1,21,NA,1,"KritSit","FCB",3,"BVB","Team",0,0,"BVB --> BVB",0,150,NA
"1934","K_D_12.avi",1303,NA,NA,NA,NA,NA,NA,NA,NA,0,10,10,10,NA,NA,NA,NA,NA,NA,NA,NA,2,5.55558485785,1,0.988019706415,"2013_Mai_25_2308","PostTest",1,32,NA,1,"KritSit","BVB",1,"BVB","Team",0,0,"BVB --> BVB",0,150,NA
"1935","K_D_12.avi",1409,NA,NA,NA,NA,NA,NA,NA,NA,0,10,10,10,NA,NA,NA,NA,NA,NA,NA,NA,2,7.73130886747,3,7.12873256238,"2013_Mai_25_2308","PostTest",1,34,NA,1,"KritSit","BVB",3,"BVB","Team",0,0,"BVB --> BVB",0,150,NA
"1936","K_D_12.avi",4116,NA,NA,NA,NA,NA,NA,NA,NA,0,10,10,10,NA,NA,NA,NA,NA,NA,NA,NA,2,1.40569597533,5,0.903360902014,"2013_Jun_03_0904","PostTest",1,59,NA,2,"KritSit","FCB",5,"BVB","Team",0,0,"BVB --> BVB",0,150,NA
"1937","K_D_12.avi",2893,NA,NA,NA,NA,NA,NA,NA,NA,0,10,10,10,NA,NA,NA,NA,NA,NA,NA,NA,2,2.58898211924,5,0.818568561088,"2013_Mai_25_2307","PostTest",1,61,NA,1,"KritSit","FCB",5,"BVB","Team",0,0,"BVB --> BVB",0,150,NA
"1938","K_D_12.avi",1652,NA,NA,NA,NA,NA,NA,NA,NA,0,10,10,10,NA,NA,NA,NA,NA,NA,NA,NA,1,3.07916481005,1,0.685991096634,"2013_Jun_05_1717","PostTest",1,23,NA,2,"KritSit","BVB",1,"BVB","Team",1,0,"BVB --> BVB",0,150,NA
"1939","K_D_12.avi",2151,NA,NA,NA,NA,NA,NA,NA,NA,0,10,10,10,NA,NA,NA,NA,NA,NA,NA,NA,2,0.533176143895,1,0.482943781961,"2013_Mai_25_2319","PostTest",1,49,NA,1,"KritSit","FCB",1,"BVB","Team",0,0,"BVB --> BVB",0,150,NA
"1940","K_D_12.avi",3500,NA,NA,NA,NA,NA,NA,NA,NA,0,10,10,10,NA,NA,NA,NA,NA,NA,NA,NA,2,2.77775639083,4,5.62259393303,"2013_Jun_04_1159","PostTest",1,50,NA,2,"KritSit","FCB",4,"BVB","Team",0,0,"BVB --> BVB",0,150,NA
"1941","K_D_12.avi",1621,NA,NA,NA,NA,NA,NA,NA,NA,0,10,10,10,NA,NA,NA,NA,NA,NA,NA,NA,2,2.11375523984,3,0.865955659169,"2013_Mai_25_2311","PostTest",1,39,NA,1,"KritSit","FCB",3,"BVB","Team",0,0,"BVB --> BVB",0,150,NA
"1942","K_D_12.avi",1568,NA,NA,NA,NA,NA,NA,NA,NA,0,10,10,10,NA,NA,NA,NA,NA,NA,NA,NA,1,2.45990733459,4,0.669089786551,"2013_Mai_25_2308","PostTest",1,38,NA,1,"KritSit","BVB",4,"BVB","Team",1,0,"BVB --> BVB",0,150,NA
"1943","K_D_12.avi",1727,NA,NA,NA,NA,NA,NA,NA,NA,0,10,10,10,NA,NA,NA,NA,NA,NA,NA,NA,2,2.37953947201,2,2.48500489276,"2013_Mai_25_2307","PostTest",1,40,NA,1,"KritSit","BVB",2,"BVB","Team",0,0,"BVB --> BVB",0,150,NA
"1944","K_D_12.avi",1356,NA,NA,NA,NA,NA,NA,NA,NA,0,10,10,10,NA,NA,NA,NA,NA,NA,NA,NA,2,3.1466538345,5,1.92438731738,"2013_Mai_25_2308","PostTest",1,33,NA,1,"KritSit","BVB",5,"BVB","Team",0,0,"BVB --> BVB",0,150,NA
"1945","K_D_12.avi",243,NA,NA,NA,NA,NA,NA,NA,NA,0,10,10,10,NA,NA,NA,NA,NA,NA,NA,NA,1,2.03780983337,3,1.01879568493,"2013_Mai_25_2306","PostTest",1,13,NA,1,"KritSit","FCB",3,"BVB","Team",1,0,"BVB --> BVB",0,150,NA
"1946","K_D_12.avi",1960,NA,NA,NA,NA,NA,NA,NA,NA,0,10,10,10,NA,NA,NA,NA,NA,NA,NA,NA,1,2.3261297176,5,1.38857564299,"2013_Jun_05_1419","PostTest",1,15,NA,2,"KritSit","FCB",5,"BVB","Team",1,0,"BVB --> BVB",0,150,NA
"1947","K_D_12.avi",985,NA,NA,NA,NA,NA,NA,NA,NA,0,10,10,10,NA,NA,NA,NA,NA,NA,NA,NA,2,3.85852335981,3,1.80390301002,"2013_Mai_25_2305","PostTest",1,26,NA,1,"KritSit","FCB",3,"BVB","Team",0,0,"BVB --> BVB",0,150,NA
"1948","K_D_12.avi",4270,NA,NA,NA,NA,NA,NA,NA,NA,0,10,10,10,NA,NA,NA,NA,NA,NA,NA,NA,2,1.9243479269,4,0.251150635067,"2013_Jun_04_1926","PostTest",1,61,NA,2,"KritSit","FCB",4,"BVB","Team",0,0,"BVB --> BVB",0,150,NA
"1949","K_D_12.avi",805,NA,NA,NA,NA,NA,NA,NA,NA,0,10,10,10,NA,NA,NA,NA,NA,NA,NA,NA,1,1.69020811304,5,0.685997801397,"2013_Jun_03_1001","PostTest",1,11,NA,2,"KritSit","FCB",5,"BVB","Team",1,0,"BVB --> BVB",0,150,NA
"1950","K_D_12.avi",197,NA,NA,NA,NA,NA,NA,NA,NA,0,10,10,10,NA,NA,NA,NA,NA,NA,NA,NA,2,3.49751155524,4,1.07080005978,"2013_Jun_04_2052","PostTest",1,3,NA,2,"KritSit","BVB",4,"BVB","Team",0,0,"BVB --> BVB",0,150,NA
"1951","K_D_12.avi",2114,NA,NA,NA,NA,NA,NA,NA,NA,0,10,10,10,NA,NA,NA,NA,NA,NA,NA,NA,2,1.71729731013,5,0.833251991524,"2013_Jun_14_1400","PostTest",1,29,NA,2,"KritSit","BVB",5,"BVB","Team",0,0,"BVB --> BVB",0,150,NA
"1952","K_D_12.avi",1780,NA,NA,NA,NA,NA,NA,NA,NA,0,10,10,10,NA,NA,NA,NA,NA,NA,NA,NA,1,1.43965168757,5,1.00473907997,"2013_Mai_25_2306","PostTest",1,41,NA,1,"KritSit","FCB",5,"BVB","Team",1,0,"BVB --> BVB",0,150,NA
"1953","K_D_12.avi",667,NA,NA,NA,NA,NA,NA,NA,NA,0,10,10,10,NA,NA,NA,NA,NA,NA,NA,NA,1,2.38451965136,1,0.416565146503,"2013_Mai_25_2304","PostTest",1,20,NA,1,"KritSit","FCB",1,"BVB","Team",1,0,"BVB --> BVB",0,150,NA
"1954","K_D_12.avi",1250,NA,NA,NA,NA,NA,NA,NA,NA,0,10,10,10,NA,NA,NA,NA,NA,NA,NA,NA,1,7.9321494771,3,0.853282190893,"2013_May_25_2308","PostTest",1,31,NA,1,"KritSit","FCB",3,"BVB","Team",1,0,"BVB --> BVB",0,150,NA
"1955","K_D_12.avi",43,NA,NA,NA,NA,NA,NA,NA,NA,0,10,10,10,NA,NA,NA,NA,NA,NA,NA,NA,1,2.24241963713,3,0.434985172697,"2013_Jun_03_1501","PostTest",1,1,NA,2,"KritSit","BVB",3,"BVB","Team",1,0,"BVB --> BVB",0,150,NA
"1956","K_D_12.avi",882,NA,NA,NA,NA,NA,NA,NA,NA,0,10,10,10,NA,NA,NA,NA,NA,NA,NA,NA,1,1.57289515846,3,1.07104087251,"2013_Jun_03_1458","PostTest",1,12,NA,2,"KritSit","FCB",3,"BVB","Team",1,0,"BVB --> BVB",0,150,NA
"1957","K_D_12.avi",826,NA,NA,NA,NA,NA,NA,NA,NA,0,10,10,10,NA,NA,NA,NA,NA,NA,NA,NA,1,3.87293273307,1,1.10645738495,"2013_Mai_25_2303","PostTest",1,23,NA,1,"KritSit","BVB",1,"BVB","Team",1,0,"BVB --> BVB",0,150,NA
"1958","K_D_12.avi",2946,NA,NA,NA,NA,NA,NA,NA,NA,0,10,10,10,NA,NA,NA,NA,NA,NA,NA,NA,1,1.70373748619,3,0.86846596425,"2013_Mai_25_2306","PostTest",1,7,NA,1,"KritSit","BVB",3,"BVB","Team",1,0,"BVB --> BVB",0,150,NA
"1959","K_D_12.avi",1113,NA,NA,NA,NA,NA,NA,NA,NA,0,10,10,10,NA,NA,NA,NA,NA,NA,NA,NA,2,1.97470739996,1,0.886789522132,"2013_Jun_03_1557","PostTest",1,16,NA,2,"KritSit","FCB",1,"BVB","Team",0,0,"BVB --> BVB",0,150,NA
"1960","K_D_12.avi",3038,NA,NA,NA,NA,NA,NA,NA,NA,0,10,10,10,NA,NA,NA,NA,NA,NA,NA,NA,2,1.47265588224,5,0.585419934656,"2013_Jun_04_0925","PostTest",1,43,NA,2,"KritSit","FCB",5,"BVB","Team",0,0,"BVB --> BVB",0,150,NA
"1961","K_D_12.avi",1038,NA,NA,NA,NA,NA,NA,NA,NA,0,10,10,10,NA,NA,NA,NA,NA,NA,NA,NA,2,2.72791206704,4,1.18783448734,"2013_Mai_25_2307","PostTest",1,28,NA,1,"KritSit","BVB",4,"BVB","Team",0,0,"BVB --> BVB",0,150,NA
"1962","K_D_12.avi",2653,NA,NA,NA,NA,NA,NA,NA,NA,0,10,10,10,NA,NA,NA,NA,NA,NA,NA,NA,2,2.42650923511,1,0.585593979123,"2013_Jun_03_1100","PostTest",1,36,NA,2,"KritSit","BVB",1,"BVB","Team",0,0,"BVB --> BVB",0,150,NA
"1963","K_D_12.avi",2628,NA,NA,NA,NA,NA,NA,NA,NA,0,10,10,10,NA,NA,NA,NA,NA,NA,NA,NA,1,1.83913318592,5,1.03995926857,"2013_Mai_25_2305","PostTest",1,57,NA,1,"KritSit","FCB",5,"BVB","Team",1,0,"BVB --> BVB",0,150,NA
"1964","K_D_12.avi",3346,NA,NA,NA,NA,NA,NA,NA,NA,0,10,10,10,NA,NA,NA,NA,NA,NA,NA,NA,2,1.55633579128,2,0.16719611012,"2013_Jun_04_1603","PostTest",1,48,NA,2,"KritSit","FCB",2,"BVB","Team",0,0,"BVB --> BVB",0,150,NA
"1965","K_D_12.avi",402,NA,NA,NA,NA,NA,NA,NA,NA,0,10,10,10,NA,NA,NA,NA,NA,NA,NA,NA,2,2.09935983484,1,0.316446643358,"2013_Mai_25_2305","PostTest",1,16,NA,1,"KritSit","FCB",1,"BVB","Team",0,0,"BVB --> BVB",0,150,NA
"1966","K_D_12.avi",3654,NA,NA,NA,NA,NA,NA,NA,NA,0,10,10,10,NA,NA,NA,NA,NA,NA,NA,NA,2,2.04126837349,4,1.47226952029,"2013_Jun_03_1210","PostTest",1,52,NA,2,"KritSit","BVB",4,"BVB","Team",0,0,"BVB --> BVB",0,150,NA
"1967","K_D_12.avi",296,NA,NA,NA,NA,NA,NA,NA,NA,0,10,10,10,NA,NA,NA,NA,NA,NA,NA,NA,2,5.06118179825,5,1.45303243848,"2013_Mai_25_2307","PostTest",1,14,NA,1,"KritSit","FCB",5,"BVB","Team",0,0,"BVB --> BVB",0,150,NA
"1968","K_D_12.avi",879,NA,NA,NA,NA,NA,NA,NA,NA,0,10,10,10,NA,NA,NA,NA,NA,NA,NA,NA,2,1.88754241112,5,0.801731225617,"2013_Mai_25_2307","PostTest",1,24,NA,1,"KritSit","BVB",5,"BVB","Team",0,0,"BVB --> BVB",0,150,NA
"1969","K_D_12.avi",1091,NA,NA,NA,NA,NA,NA,NA,NA,0,10,10,10,NA,NA,NA,NA,NA,NA,NA,NA,2,2.44181648785,5,1.15481688315,"2013_Mai_25_2308","PostTest",1,29,NA,1,"KritSit","BVB",5,"BVB","Team",0,0,"BVB --> BVB",0,150,NA
"1970","K_D_12.avi",3192,NA,NA,NA,NA,NA,NA,NA,NA,0,10,10,10,NA,NA,NA,NA,NA,NA,NA,NA,2,2.00813734707,2,0.702734286062,"2013_Jun_05_1807","PostTest",1,53,NA,2,"KritSit","FCB",2,"BVB","Team",0,0,"BVB --> BVB",0,150,NA
"1971","K_D_12.avi",1833,NA,NA,NA,NA,NA,NA,NA,NA,0,10,10,10,NA,NA,NA,NA,NA,NA,NA,NA,1,5.68373885508,1,1.05616635634,"2013_Mai_25_2304","PostTest",1,42,NA,1,"KritSit","BVB",1,"BVB","Team",1,0,"BVB --> BVB",0,150,NA
"1972","K_D_12.avi",3885,NA,NA,NA,NA,NA,NA,NA,NA,0,10,10,10,NA,NA,NA,NA,NA,NA,NA,NA,2,3.7150657416,4,1.45592442615,"2013_Jun_03_0805","PostTest",1,56,NA,2,"KritSit","FCB",4,"BVB","Team",0,0,"BVB --> BVB",0,150,NA
"1973","K_D_12.avi",2037,NA,NA,NA,NA,NA,NA,NA,NA,0,10,10,10,NA,NA,NA,NA,NA,NA,NA,NA,1,4.35092979694,3,1.17136256144,"2013_Jun_05_1107","PostTest",1,28,NA,2,"KritSit","BVB",3,"BVB","Team",1,0,"BVB --> BVB",0,150,NA
"1974","K_D_12.avi",1992,NA,NA,NA,NA,NA,NA,NA,NA,0,10,10,10,NA,NA,NA,NA,NA,NA,NA,NA,2,2.65583474995,5,1.01882809128,"2013_Mai_25_2307","PostTest",1,45,NA,1,"KritSit","FCB",5,"BVB","Team",0,0,"BVB --> BVB",0,150,NA
"1975","K_D_12.avi",428,NA,NA,NA,NA,NA,NA,NA,NA,0,10,10,10,NA,NA,NA,NA,NA,NA,NA,NA,1,2.108614363,5,0.485151883829,"2013_Jun_05_1227","PostTest",1,6,NA,2,"KritSit","FCB",5,"BVB","Team",1,0,"BVB --> BVB",0,150,NA
"1976","K_D_12.avi",1806,NA,NA,NA,NA,NA,NA,NA,NA,0,10,10,10,NA,NA,NA,NA,NA,NA,NA,NA,1,3.02897323543,1,0.518986910348,"2013_Jun_03_1121","PostTest",1,25,NA,2,"KritSit","BVB",1,"BVB","Team",1,0,"BVB --> BVB",0,150,NA
"1977","K_D_12.avi",137,NA,NA,NA,NA,NA,NA,NA,NA,0,10,10,10,NA,NA,NA,NA,NA,NA,NA,NA,1,1.3028837464,5,0.334002505905,"2013_Mai_25_2305","PostTest",1,11,NA,1,"KritSit","FCB",5,"BVB","Team",1,0,"BVB --> BVB",0,150,NA
"1978","K_D_12.avi",2961,NA,NA,NA,NA,NA,NA,NA,NA,0,10,10,10,NA,NA,NA,NA,NA,NA,NA,NA,1,1.58976964949,5,0.100264419081,"2013_Jun_04_1603","PostTest",1,41,NA,2,"KritSit","FCB",5,"BVB","Team",1,0,"BVB --> BVB",0,150,NA
"1979","K_D_12.avi",1883,NA,NA,NA,NA,NA,NA,NA,NA,0,10,10,10,NA,NA,NA,NA,NA,NA,NA,NA,1,2.27589428265,2,1.02072553914,"2013_Jun_11_1106","PostTest",1,26,NA,2,"KritSit","FCB",2,"BVB","Team",1,0,"BVB --> BVB",0,150,NA
