vp,computer,local_time,global_time,key
30,30,1369513638.8120,1369513646.22,right
30,30,1369513682.2180,1369513689.62,right
30,30,1369513725.7030,1369513733.11,right
44,44,1369513555.3750,1369513558.92,right
44,44,1369513730.2180,1369513733.76,right
44,44,1369513820.7810,1369513824.32,right
44,44,1369513957.2500,1369513960.79,right
28,28,1369513494.3590,1369513501.81,right
28,28,1369513621.8590,1369513629.31,right
28,28,1369513730.9680,1369513738.42,right
28,28,1369513731.1560,1369513738.61,right
28,28,1369513731.3280,1369513738.78,right
28,28,1369513731.4840,1369513738.94,right
28,28,1369513731.6090,1369513739.06,right
38,38,1369507580.5150,1369507587.44,right
38,38,1369507734.3280,1369507741.25,right
02,02,1369507614.9210,1369507622.45,right
02,02,1369507629.3750,1369507636.91,right
02,02,1369507644.5000,1369507652.03,right
02,02,1369507647.1710,1369507654.7,right
02,02,1369507649.9210,1369507657.45,right
02,02,1369507666.0780,1369507673.61,right
02,02,1369507693.0460,1369507700.58,right
02,02,1369507694.6870,1369507702.22,right
02,02,1369507699.5000,1369507707.03,right
02,02,1369507708.1400,1369507715.67,right
02,02,1369507718.4840,1369507726.02,right
02,02,1369507729.6400,1369507737.17,right
02,02,1369507758.8590,1369507766.39,right
02,02,1369507760.0000,1369507767.53,right
02,02,1369507763.9060,1369507771.44,right
02,02,1369507778.3120,1369507785.85,right
02,02,1369507787.0000,1369507794.54,right
02,02,1369507795.9530,1369507803.49,right
02,02,1369507825.7810,1369507833.32,right
02,02,1369507844.0150,1369507851.55,right
02,02,1369507846.2030,1369507853.74,right
02,02,1369507874.7650,1369507882.3,right
02,02,1369507896.5460,1369507904.08,right
02,02,1369507905.2180,1369507912.76,right
02,02,1369507907.8750,1369507915.41,right
02,02,1369507940.0310,1369507947.57,right
02,02,1369507946.1250,1369507953.66,right
02,02,1369507979.2500,1369507986.79,right
02,02,1369507980.2180,1369507987.76,right
02,02,1369507985.7500,1369507993.29,right
02,02,1369507991.2500,1369507998.79,right
02,02,1369507996.4370,1369508003.98,right
02,02,1369508030.6710,1369508038.21,right
02,02,1369508084.5930,1369508092.14,right
02,02,1369508106.6560,1369508114.2,right
02,02,1369508113.2500,1369508120.79,right
02,02,1369508133.4530,1369508141.0,right
02,02,1369508136.0310,1369508143.57,right
02,02,1369508155.4530,1369508163.0,right
02,02,1369508171.3900,1369508178.93,right
02,02,1369508192.7030,1369508200.25,right
02,02,1369508206.9060,1369508214.45,right
02,02,1369508215.7650,1369508223.31,right
02,02,1369508235.8280,1369508243.37,right
02,02,1369508247.1400,1369508254.69,right
02,02,1369508260.0460,1369508267.59,right
02,02,1369508287.3590,1369508294.91,right
02,02,1369508290.3430,1369508297.89,right
02,02,1369508311.1400,1369508318.69,right
02,02,1369508315.8750,1369508323.42,right
02,02,1369508322.8900,1369508330.44,right
02,02,1369508335.3280,1369508342.88,right
02,02,1369508341.1710,1369508348.72,right
02,02,1369508359.1560,1369508366.7,right
02,02,1369508363.0930,1369508370.64,right
02,02,1369508394.2810,1369508401.83,right
02,02,1369508399.0150,1369508406.56,right
02,02,1369508411.0780,1369508418.63,right
02,02,1369508418.1400,1369508425.69,right
02,02,1369508453.5620,1369508461.11,right
02,02,1369508476.6400,1369508484.19,right
02,02,1369508491.2810,1369508498.83,right
02,02,1369508495.4210,1369508502.97,right
02,02,1369508505.9060,1369508513.46,right
02,02,1369508525.3120,1369508532.86,right
02,02,1369508545.0150,1369508552.57,right
02,02,1369508582.1250,1369508589.68,right
02,02,1369508585.9210,1369508593.48,right
02,02,1369508604.3750,1369508611.93,right
02,02,1369508610.8280,1369508618.38,right
02,02,1369508628.6400,1369508636.2,right
02,02,1369508640.4370,1369508647.99,right
02,02,1369508651.2340,1369508658.79,right
02,02,1369508686.0310,1369508693.59,right
02,02,1369508693.7650,1369508701.32,right
02,02,1369508695.3120,1369508702.87,right
02,02,1369508718.9680,1369508726.53,right
02,02,1369508726.3280,1369508733.89,right
02,02,1369508727.0000,1369508734.56,right
02,02,1369508742.4680,1369508750.03,right
02,02,1369508750.4680,1369508758.03,right
02,02,1369508802.7810,1369508810.34,right
02,02,1369508804.4210,1369508811.98,right
02,02,1369508809.2960,1369508816.86,right
02,02,1369508821.2650,1369508828.82,right
02,02,1369508834.9370,1369508842.5,right
02,02,1369508837.1560,1369508844.72,right
02,02,1369508839.5000,1369508847.06,right
02,02,1369508844.2960,1369508851.86,right
02,02,1369508845.1090,1369508852.67,right
02,02,1369508851.0780,1369508858.64,right
02,02,1369508855.3120,1369508862.87,right
02,02,1369508861.8120,1369508869.37,right
02,02,1369508863.4210,1369508870.98,right
02,02,1369508887.9680,1369508895.53,right
02,02,1369508904.9060,1369508912.47,right
02,02,1369508923.9210,1369508931.48,right
02,02,1369508927.3280,1369508934.89,right
02,02,1369508944.3280,1369508951.89,right
02,02,1369508974.5310,1369508982.09,right
02,02,1369508978.0000,1369508985.56,right
02,02,1369508983.0000,1369508990.56,right
02,02,1369508989.1870,1369508996.75,right
02,02,1369509001.0460,1369509008.61,right
02,02,1369509009.6250,1369509017.19,right
02,02,1369509026.7650,1369509034.33,right
02,02,1369509042.3900,1369509049.95,right
02,02,1369509043.6870,1369509051.25,right
02,02,1369509046.9530,1369509054.52,right
02,02,1369509056.2180,1369509063.78,right
02,02,1369509066.2340,1369509073.8,right
02,02,1369509073.2650,1369509080.83,right
02,02,1369509114.4370,1369509122.0,right
02,02,1369509121.0930,1369509128.66,right
02,02,1369509163.0150,1369509170.58,right
02,02,1369509164.9060,1369509172.47,right
02,02,1369509172.6400,1369509180.21,right
02,02,1369509194.3120,1369509201.88,right
02,02,1369509205.0780,1369509212.65,right
02,02,1369509206.6090,1369509214.18,right
02,02,1369509216.4210,1369509223.99,right
02,02,1369509222.4060,1369509229.98,right
02,02,1369509255.7180,1369509263.29,right
02,02,1369509261.8120,1369509269.38,right
02,02,1369509263.9840,1369509271.55,right
02,02,1369509268.0150,1369509275.59,right
02,02,1369509276.6250,1369509284.2,right
02,02,1369509311.1400,1369509318.71,right
02,02,1369509314.5150,1369509322.09,right
02,02,1369509316.6250,1369509324.2,right
02,02,1369509318.1090,1369509325.68,right
02,02,1369509320.6090,1369509328.18,right
02,02,1369509339.7030,1369509347.27,right
02,02,1369509340.8590,1369509348.43,right
02,02,1369509357.6090,1369509365.18,right
02,02,1369509363.0780,1369509370.65,right
02,02,1369509365.6870,1369509373.26,right
02,02,1369509383.4210,1369509390.99,right
02,02,1369509385.3430,1369509392.92,right
02,02,1369509390.5000,1369509398.07,right
02,02,1369509401.2960,1369509408.87,right
02,02,1369509405.6560,1369509413.23,right
02,02,1369509407.4370,1369509415.01,right
02,02,1369509408.8120,1369509416.39,right
02,02,1369509411.4680,1369509419.04,right
02,02,1369509427.0930,1369509434.67,right
02,02,1369509445.5930,1369509453.17,right
02,02,1369509449.9060,1369509457.48,right
02,02,1369509474.5930,1369509482.17,right
02,02,1369509487.4680,1369509495.04,right
02,02,1369509513.2810,1369509520.86,right
02,02,1369509523.7340,1369509531.31,right
02,02,1369509539.7810,1369509547.36,right
02,02,1369509548.1250,1369509555.7,right
02,02,1369509561.2500,1369509568.83,right
02,02,1369509582.4210,1369509590.0,right
02,02,1369509599.2960,1369509606.87,right
02,02,1369509620.1400,1369509627.72,right
02,02,1369509627.4680,1369509635.05,right
02,02,1369509631.4680,1369509639.05,right
02,02,1369509637.5620,1369509645.14,right
02,02,1369509658.7180,1369509666.3,right
02,02,1369509663.3430,1369509670.92,right
02,02,1369509668.8430,1369509676.42,right
02,02,1369509674.7650,1369509682.34,right
02,02,1369509700.9060,1369509708.49,right
02,02,1369509704.6090,1369509712.19,right
02,02,1369509709.4840,1369509717.06,right
02,02,1369509715.7960,1369509723.38,right
02,02,1369509728.2650,1369509735.85,right
02,02,1369509739.5460,1369509747.13,right
02,02,1369509744.3750,1369509751.96,right
02,02,1369509771.5150,1369509779.1,right
02,02,1369509797.0000,1369509804.58,right
02,02,1369509802.3900,1369509809.97,right
02,02,1369509828.1250,1369509835.71,right
02,02,1369509838.0930,1369509845.68,right
02,02,1369509843.6710,1369509851.25,right
02,02,1369509845.9840,1369509853.57,right
02,02,1369509858.8430,1369509866.43,right
02,02,1369509864.0930,1369509871.68,right
02,02,1369509869.4210,1369509877.01,right
02,02,1369509872.7960,1369509880.38,right
02,02,1369509883.5620,1369509891.15,right
02,02,1369509896.4680,1369509904.05,right
02,02,1369509910.7030,1369509918.29,right
02,02,1369509916.4370,1369509924.02,right
02,02,1369509922.4680,1369509930.05,right
02,02,1369509923.3590,1369509930.94,right
02,02,1369509927.2030,1369509934.79,right
02,02,1369509966.1090,1369509973.7,right
02,02,1369509978.8120,1369509986.4,right
02,02,1369509993.2960,1369510000.88,right
02,02,1369510009.1710,1369510016.76,right
02,02,1369510021.1710,1369510028.76,right
02,02,1369510039.6870,1369510047.28,right
02,02,1369510049.9680,1369510057.56,right
02,02,1369510059.8900,1369510067.48,right
02,02,1369510077.8120,1369510085.4,right
02,02,1369510095.4060,1369510103.0,right
02,02,1369510105.3900,1369510112.98,right
02,02,1369510118.0310,1369510125.62,right
02,02,1369510127.7810,1369510135.37,right
02,02,1369510144.8590,1369510152.45,right
02,02,1369510170.4680,1369510178.06,right
02,02,1369510184.2650,1369510191.86,right
02,02,1369510187.9370,1369510195.53,right
02,02,1369510202.5150,1369510210.11,right
02,02,1369510216.8750,1369510224.47,right
02,02,1369510229.3430,1369510236.94,right
02,02,1369510237.2180,1369510244.81,right
02,02,1369510249.1400,1369510256.73,right
02,02,1369510255.3590,1369510262.95,right
02,02,1369510262.6870,1369510270.28,right
02,02,1369510275.6710,1369510283.26,right
02,02,1369510280.2810,1369510287.88,right
38,38,1369512846.3280,1369512853.31,right
38,38,1369512944.9370,1369512951.92,right
38,38,1369512954.8590,1369512961.84,right
38,38,1369513072.8590,1369513079.85,right
38,38,1369513181.3280,1369513188.32,right
38,38,1369513191.0460,1369513198.03,right
38,38,1369513336.3900,1369513343.38,right
33,33,1369509194.5310,1369509201.8,right
33,33,1369509200.7500,1369509208.02,right
33,33,1369509207.7650,1369509215.03,right
33,33,1369509217.4370,1369509224.7,right
33,33,1369509246.7500,1369509254.02,right
33,33,1369509262.6870,1369509269.96,right
33,33,1369509264.8280,1369509272.1,right
33,33,1369509275.3590,1369509282.63,right
33,33,1369509311.1250,1369509318.39,right
33,33,1369509320.5310,1369509327.8,right
33,33,1369509344.2960,1369509351.57,right
33,33,1369509362.7500,1369509370.02,right
33,33,1369509366.3120,1369509373.58,right
33,33,1369509391.9840,1369509399.25,right
33,33,1369509394.2960,1369509401.57,right
33,33,1369509397.8120,1369509405.08,right
33,33,1369509406.9210,1369509414.19,right
33,33,1369509446.5310,1369509453.8,right
33,33,1369509451.8900,1369509459.16,right
33,33,1369509473.6090,1369509480.88,right
33,33,1369509474.6090,1369509481.88,right
33,33,1369509497.8280,1369509505.1,right
33,33,1369509503.6400,1369509510.91,right
33,33,1369509506.0310,1369509513.3,right
33,33,1369509523.8120,1369509531.09,right
33,33,1369509550.4840,1369509557.76,right
33,33,1369509575.4840,1369509582.76,right
33,33,1369509587.2030,1369509594.48,right
33,33,1369509627.1560,1369509634.43,right
33,33,1369509630.5000,1369509637.78,right
33,33,1369509635.5000,1369509642.78,right
33,33,1369509640.6870,1369509647.96,right
33,33,1369509644.4680,1369509651.74,right
33,33,1369509656.7650,1369509664.04,right
33,33,1369509660.9530,1369509668.23,right
33,33,1369509664.7650,1369509672.04,right
33,33,1369509671.4680,1369509678.74,right
33,33,1369509675.8430,1369509683.12,right
33,33,1369509681.9060,1369509689.18,right
33,33,1369509689.4840,1369509696.76,right
33,33,1369509694.4210,1369509701.7,right
33,33,1369509706.5460,1369509713.82,right
33,33,1369509708.8750,1369509716.15,right
33,33,1369509712.7500,1369509720.03,right
33,33,1369509723.3280,1369509730.61,right
33,33,1369509730.7500,1369509738.03,right
33,33,1369509739.5000,1369509746.78,right
33,33,1369509743.4210,1369509750.7,right
33,33,1369509771.3750,1369509778.65,right
33,33,1369509805.9210,1369509813.2,right
33,33,1369509810.1250,1369509817.4,right
33,33,1369509829.5310,1369509836.81,right
33,33,1369509844.8120,1369509852.09,right
33,33,1369509845.8430,1369509853.12,right
33,33,1369509860.3120,1369509867.59,right
33,33,1369509868.4680,1369509875.75,right
33,33,1369509870.2030,1369509877.48,right
33,33,1369509875.5310,1369509882.81,right
33,33,1369509899.6710,1369509906.95,right
33,33,1369509903.5460,1369509910.83,right
33,33,1369509907.1400,1369509914.42,right
33,33,1369509914.9680,1369509922.25,right
33,33,1369509922.4840,1369509929.77,right
33,33,1369509926.7650,1369509934.05,right
33,33,1369509993.0150,1369510000.3,right
33,33,1369510032.7180,1369510040.0,right
33,33,1369510041.5310,1369510048.82,right
33,33,1369510044.8120,1369510052.1,right
33,33,1369510054.1250,1369510061.41,right
33,33,1369510075.8900,1369510083.18,right
33,33,1369510094.7960,1369510102.08,right
33,33,1369510112.9210,1369510120.21,right
33,33,1369510118.2810,1369510125.57,right
33,33,1369510125.2810,1369510132.57,right
33,33,1369510135.0310,1369510142.32,right
33,33,1369510142.5460,1369510149.83,right
33,33,1369510170.6400,1369510177.93,right
33,33,1369510188.9370,1369510196.22,right
33,33,1369510211.4060,1369510218.69,right
33,33,1369510217.0460,1369510224.33,right
33,33,1369510247.8900,1369510255.18,right
33,33,1369510275.2180,1369510282.51,right
33,33,1369510277.7030,1369510284.99,right
40,40,1369511209.7950,1369511215.5,right
42,42,1369507884.4530,1369507887.99,right
42,42,1369507923.1090,1369507926.65,right
42,42,1369508073.8120,1369508077.35,right
42,42,1369508181.3750,1369508184.92,right
42,42,1369508319.6090,1369508323.15,right
42,42,1369508345.6090,1369508349.15,right
42,42,1369508362.7180,1369508366.26,right
42,42,1369508371.4530,1369508375.0,right
42,42,1369508417.7180,1369508421.26,right
42,42,1369508424.8900,1369508428.43,right
42,42,1369508424.9530,1369508428.5,right
42,42,1369508442.6090,1369508446.15,right
42,42,1369508489.4680,1369508493.01,right
42,42,1369508494.4840,1369508498.03,right
42,42,1369508494.5930,1369508498.14,right
42,42,1369508496.9680,1369508500.51,right
42,42,1369508617.5150,1369508621.06,right
42,42,1369508701.9210,1369508705.46,right
42,42,1369508820.2030,1369508823.75,right
42,42,1369508820.4370,1369508823.98,right
42,42,1369508836.2810,1369508839.82,right
42,42,1369508849.6870,1369508853.23,right
42,42,1369508891.4530,1369508895.0,right
42,42,1369509090.5930,1369509094.14,right
42,42,1369509133.3120,1369509136.86,right
42,42,1369509187.3430,1369509190.89,right
42,42,1369509371.7960,1369509375.34,right
42,42,1369509419.3590,1369509422.91,right
42,42,1369509724.2650,1369509727.81,right
42,42,1369510166.4370,1369510169.99,right
58,58,1369509308.4210,1369509315.26,right
58,58,1369509368.5110,1369509375.35,right
58,58,1369509568.0180,1369509574.87,right
58,58,1369509667.2070,1369509674.07,right
58,58,1369509745.6750,1369509752.54,right
58,58,1369509775.2230,1369509782.09,right
58,58,1369509882.4170,1369509889.29,right
58,58,1369509917.6190,1369509924.5,right
58,58,1369510062.1210,1369510069.01,right
58,58,1369510119.7480,1369510126.64,right
58,58,1369510219.3850,1369510226.28,right
58,58,1369510319.0620,1369510325.97,right
40,40,1369513910.2760,1369513915.83,right
44,44,1369509295.3280,1369509298.88,right
44,44,1369509368.3280,1369509371.88,right
44,44,1369509668.7960,1369509672.34,right
44,44,1369509747.1710,1369509750.72,right
44,44,1369509945.4840,1369509949.03,right
44,44,1369510072.7810,1369510076.33,right
44,44,1369510122.6090,1369510126.16,right
33,33,1369507580.5780,1369507587.81,right
33,33,1369507721.5930,1369507728.83,right
33,33,1369507805.3750,1369507812.61,right
33,33,1369507885.0930,1369507892.33,right
33,33,1369508139.5310,1369508146.78,right
33,33,1369508157.7180,1369508164.96,right
33,33,1369508312.0000,1369508319.25,right
33,33,1369508338.4210,1369508345.67,right
33,33,1369508345.0780,1369508352.33,right
33,33,1369508358.1250,1369508365.37,right
33,33,1369508363.9680,1369508371.22,right
33,33,1369508412.8430,1369508420.09,right
33,33,1369508418.2030,1369508425.45,right
33,33,1369508423.3120,1369508430.56,right
33,33,1369508449.9680,1369508457.22,right
33,33,1369508457.2650,1369508464.52,right
33,33,1369508468.7030,1369508475.95,right
33,33,1369508481.8590,1369508489.11,right
33,33,1369508496.0000,1369508503.25,right
33,33,1369508518.6090,1369508525.86,right
33,33,1369508535.7500,1369508543.0,right
33,33,1369508559.0460,1369508566.3,right
33,33,1369508580.3900,1369508587.64,right
33,33,1369508583.0460,1369508590.3,right
33,33,1369508586.7810,1369508594.04,right
33,33,1369508597.5620,1369508604.82,right
33,33,1369508604.7500,1369508612.0,right
33,33,1369508612.5620,1369508619.82,right
33,33,1369508629.6250,1369508636.88,right
33,33,1369508682.2650,1369508689.52,right
33,33,1369508687.2030,1369508694.46,right
33,33,1369508690.1400,1369508697.4,right
33,33,1369508696.2340,1369508703.49,right
33,33,1369508728.8120,1369508736.07,right
33,33,1369508738.8750,1369508746.13,right
33,33,1369508746.3750,1369508753.63,right
33,33,1369508803.1560,1369508810.41,right
33,33,1369508805.3590,1369508812.62,right
33,33,1369508808.2340,1369508815.49,right
33,33,1369508823.9210,1369508831.18,right
33,33,1369508826.3120,1369508833.57,right
33,33,1369508840.4530,1369508847.71,right
33,33,1369508845.7810,1369508853.04,right
33,33,1369508851.8900,1369508859.15,right
33,33,1369508853.4840,1369508860.74,right
33,33,1369508864.4680,1369508871.73,right
33,33,1369508884.7650,1369508892.03,right
33,33,1369508889.5000,1369508896.76,right
33,33,1369508910.2340,1369508917.49,right
33,33,1369508924.1560,1369508931.42,right
33,33,1369508928.0150,1369508935.28,right
33,33,1369508964.1560,1369508971.42,right
33,33,1369508965.9530,1369508973.22,right
33,33,1369508969.4680,1369508976.73,right
33,33,1369508976.4530,1369508983.72,right
33,33,1369508982.9210,1369508990.18,right
33,33,1369508987.8590,1369508995.12,right
33,33,1369508988.8120,1369508996.07,right
33,33,1369508995.8900,1369509003.15,right
33,33,1369508999.5150,1369509006.78,right
33,33,1369509026.7960,1369509034.06,right
33,33,1369509041.1090,1369509048.37,right
33,33,1369509042.8900,1369509050.15,right
33,33,1369509044.3590,1369509051.62,right
33,33,1369509051.7340,1369509059.0,right
33,33,1369509057.8590,1369509065.12,right
33,33,1369509068.8750,1369509076.14,right
33,33,1369509071.3280,1369509078.59,right
33,33,1369509112.5310,1369509119.8,right
33,33,1369509118.2650,1369509125.53,right
33,33,1369509123.0620,1369509130.33,right
52,52,1369513527.5620,1369513531.23,right
52,52,1369513618.5620,1369513622.23,right
52,52,1369513703.1560,1369513706.82,right
52,52,1369513722.8750,1369513726.54,right
52,52,1369513790.0780,1369513793.75,right
52,52,1369513817.4060,1369513821.07,right
53,53,1369511314.8900,1369511318.76,right
53,53,1369511844.2500,1369511848.12,right
53,53,1369512012.1560,1369512016.02,right
53,53,1369512052.9840,1369512056.85,right
53,53,1369512053.2960,1369512057.16,right
53,53,1369512207.5310,1369512211.4,right
53,53,1369512564.6400,1369512568.5,right
53,53,1369512661.1560,1369512665.02,right
53,53,1369512784.2650,1369512788.13,right
53,53,1369512784.3280,1369512788.19,right
53,53,1369512797.1560,1369512801.02,right
07,07,1369507885.9200,1369507891.28,right
07,07,1369508032.2030,1369508037.57,right
07,07,1369508172.7790,1369508178.15,right
59,59,1369511318.5900,1369511326.08,right
59,59,1369511468.9610,1369511476.46,right
59,59,1369511677.3860,1369511684.9,right
59,59,1369511852.8310,1369511860.36,right
59,59,1369511993.3940,1369512000.93,right
59,59,1369512045.3810,1369512052.92,right
59,59,1369512053.0790,1369512060.61,right
59,59,1369512150.2670,1369512157.81,right
59,59,1369512391.4390,1369512398.99,right
59,59,1369512505.8050,1369512513.37,right
59,59,1369512561.1480,1369512568.71,right
59,59,1369512666.4520,1369512674.02,right
59,59,1369508119.3330,1369508126.64,right
59,59,1369508356.2600,1369508363.58,right
59,59,1369508429.7850,1369508437.11,right
59,59,1369508708.5700,1369508715.91,right
59,59,1369508895.8640,1369508903.22,right
59,59,1369509055.2980,1369509062.66,right
59,59,1369509130.7610,1369509138.13,right
60,60,1369513913.2030,1369513921.32,right
61,61,1369508176.8280,1369508181.02,right
61,61,1369508320.8590,1369508325.05,right
61,61,1369508346.1870,1369508350.38,right
61,61,1369508368.6710,1369508372.86,right
61,61,1369508459.8900,1369508464.08,right
61,61,1369508528.8430,1369508533.03,right
61,61,1369508617.2340,1369508621.42,right
61,61,1369508695.9210,1369508700.1,right
61,61,1369508867.9210,1369508872.1,right
61,61,1369509051.0310,1369509055.21,right
61,61,1369509126.9680,1369509131.14,right
60,60,1369511335.4060,1369511343.53,right
60,60,1369511932.4370,1369511940.56,right
39,39,1369508013.1800,1369508018.77,right
39,39,1369508028.0460,1369508033.63,right
39,39,1369508083.9060,1369508089.5,right
39,39,1369508131.3670,1369508136.96,right
39,39,1369508157.7880,1369508163.38,right
39,39,1369508173.4300,1369508179.03,right
39,39,1369508313.8560,1369508319.46,right
39,39,1369508343.6060,1369508349.21,right
39,39,1369508359.8890,1369508365.5,right
39,39,1369508365.4760,1369508371.08,right
39,39,1369508422.0490,1369508427.66,right
39,39,1369508461.0300,1369508466.64,right
39,39,1369508526.3440,1369508531.96,right
39,39,1369508614.7190,1369508620.34,right
39,39,1369508697.3290,1369508702.96,right
39,39,1369508847.5620,1369508853.2,right
39,39,1369508866.1120,1369508871.75,right
39,39,1369508895.3340,1369508900.97,right
39,39,1369509107.4420,1369509113.09,right
39,39,1369509125.0940,1369509130.75,right
28,28,1369511173.0930,1369511180.48,right
28,28,1369511173.2810,1369511180.67,right
28,28,1369511173.4530,1369511180.84,right
28,28,1369511173.6560,1369511181.05,right
28,28,1369511173.8280,1369511181.22,right
28,28,1369511240.0460,1369511247.44,right
28,28,1369511319.0000,1369511326.39,right
28,28,1369511473.0460,1369511480.44,right
28,28,1369511473.2960,1369511480.69,right
28,28,1369511473.5150,1369511480.91,right
28,28,1369511473.7180,1369511481.12,right
28,28,1369511504.8900,1369511512.29,right
28,28,1369511548.5620,1369511555.96,right
28,28,1369511591.0310,1369511598.43,right
28,28,1369511648.2500,1369511655.65,right
28,28,1369511792.1250,1369511799.53,right
28,28,1369511828.2180,1369511835.62,right
28,28,1369511908.3590,1369511915.77,right
28,28,1369511976.5310,1369511983.94,right
28,28,1369512010.7650,1369512018.18,right
28,28,1369512052.5460,1369512059.96,right
28,28,1369512119.9210,1369512127.33,right
28,28,1369512150.7960,1369512158.21,right
28,28,1369512247.3750,1369512254.79,right
28,28,1369512538.5310,1369512545.96,right
28,28,1369512538.7180,1369512546.14,right
28,28,1369512538.9210,1369512546.35,right
28,28,1369512539.1090,1369512546.53,right
28,28,1369512539.2810,1369512546.71,right
28,28,1369512697.0150,1369512704.44,right
60,60,1369509223.5000,1369509231.63,right
60,60,1369509946.2340,1369509954.36,right
60,60,1369510282.9680,1369510291.1,right
35,35,1369507580.4370,1369507587.18,right
35,35,1369507915.7650,1369507922.51,right
41,41,1369511216.2210,1369511222.91,right
41,41,1369511228.2300,1369511234.92,right
41,41,1369511234.1040,1369511240.79,right
41,41,1369511255.9690,1369511262.66,right
41,41,1369511273.6300,1369511280.32,right
41,41,1369511295.2700,1369511301.96,right
41,41,1369511314.2610,1369511320.96,right
41,41,1369511358.5530,1369511365.25,right
41,41,1369511390.0730,1369511396.77,right
41,41,1369511411.6730,1369511418.38,right
41,41,1369511421.7120,1369511428.42,right
41,41,1369511434.1200,1369511440.82,right
41,41,1369511455.6560,1369511462.36,right
41,41,1369511458.9930,1369511465.7,right
41,41,1369511469.2320,1369511475.94,right
41,41,1369511480.1590,1369511486.87,right
41,41,1369511510.7350,1369511517.44,right
41,41,1369511519.5160,1369511526.23,right
41,41,1369511543.3740,1369511550.09,right
41,41,1369511575.8950,1369511582.61,right
41,41,1369511604.0690,1369511610.78,right
41,41,1369511618.0380,1369511624.75,right
41,41,1369511675.6680,1369511682.39,right
41,41,1369511734.6120,1369511741.34,right
41,41,1369511778.4390,1369511785.17,right
41,41,1369511817.0930,1369511823.82,right
41,41,1369511929.7620,1369511936.5,right
41,41,1369511984.1330,1369511990.87,right
41,41,1369512011.9060,1369512018.65,right
41,41,1369512040.5690,1369512047.31,right
41,41,1369512053.5300,1369512060.28,right
41,41,1369512138.2790,1369512145.03,right
41,41,1369512139.3900,1369512146.14,right
41,41,1369512154.8260,1369512161.58,right
41,41,1369512207.3800,1369512214.14,right
41,41,1369512287.8620,1369512294.62,right
41,41,1369512392.9490,1369512399.72,right
41,41,1369512410.7550,1369512417.53,right
41,41,1369512425.5900,1369512432.36,right
41,41,1369512442.6180,1369512449.39,right
41,41,1369512467.2210,1369512473.99,right
41,41,1369512502.9290,1369512509.71,right
41,41,1369512627.3690,1369512634.15,right
41,41,1369512656.6720,1369512663.46,right
41,41,1369512682.3320,1369512689.12,right
41,41,1369512750.3480,1369512757.14,right
41,41,1369512778.2260,1369512785.02,right
41,41,1369512788.7210,1369512795.52,right
41,41,1369512795.6920,1369512802.49,right
41,41,1369512846.2280,1369512853.03,right
41,41,1369512948.3760,1369512955.18,right
41,41,1369512953.5630,1369512960.37,right
41,41,1369512990.8650,1369512997.67,right
41,41,1369513033.7070,1369513040.52,right
41,41,1369513071.8570,1369513078.67,right
41,41,1369513083.2730,1369513090.09,right
41,41,1369513100.2300,1369513107.05,right
41,41,1369513159.7020,1369513166.52,right
41,41,1369513188.7000,1369513195.52,right
41,41,1369513302.0980,1369513308.93,right
41,41,1369513322.1380,1369513328.97,right
41,41,1369513343.7700,1369513350.6,right
41,41,1369513430.7450,1369513437.58,right
41,41,1369513456.8460,1369513463.69,right
58,58,1369513969.4320,1369513976.58,right
58,58,1369514044.4920,1369514051.64,right
58,58,1369514154.2760,1369514161.43,right
38,38,1369513446.5460,1369513453.54,right
38,38,1369513450.3430,1369513457.33,right
38,38,1369513459.4060,1369513466.4,right
38,38,1369513508.7030,1369513515.69,right
38,38,1369513639.3750,1369513646.37,right
38,38,1369513728.5000,1369513735.49,right
38,38,1369513813.8900,1369513820.89,right
23,23,1369513972.6090,1369513976.1,right
23,23,1369514154.8280,1369514158.31,right
61,61,1369507740.9060,1369507745.11,right
03,03,1369511232.7650,1369511238.7,right
03,03,1369511279.7180,1369511285.66,right
03,03,1369511333.8900,1369511339.83,right
03,03,1369511391.6560,1369511397.59,right
03,03,1369511410.9060,1369511416.84,right
03,03,1369511453.2500,1369511459.19,right
03,03,1369511468.3590,1369511474.3,right
03,03,1369511548.1870,1369511554.13,right
03,03,1369511601.9060,1369511607.85,right
03,03,1369511631.3430,1369511637.28,right
03,03,1369511643.5000,1369511649.44,right
03,03,1369511649.9210,1369511655.86,right
03,03,1369511702.5150,1369511708.46,right
03,03,1369511763.0000,1369511768.94,right
03,03,1369511788.8750,1369511794.82,right
03,03,1369511843.7500,1369511849.69,right
03,03,1369511978.9210,1369511984.87,right
03,03,1369512010.5780,1369512016.53,right
03,03,1369512052.2810,1369512058.23,right
03,03,1369512155.2810,1369512161.23,right
03,03,1369512197.5000,1369512203.45,right
03,03,1369512242.0000,1369512247.95,right
03,03,1369512280.9680,1369512286.92,right
03,03,1369512411.2810,1369512417.23,right
03,03,1369512417.0150,1369512422.97,right
03,03,1369512501.7960,1369512507.75,right
03,03,1369512565.3590,1369512571.31,right
03,03,1369512565.6710,1369512571.63,right
03,03,1369512565.7960,1369512571.75,right
03,03,1369512635.9370,1369512641.89,right
03,03,1369512651.4530,1369512657.41,right
03,03,1369512656.6710,1369512662.63,right
03,03,1369512666.3750,1369512672.33,right
03,03,1369512666.5620,1369512672.52,right
03,03,1369512783.0000,1369512788.96,right
03,03,1369512792.0000,1369512797.96,right
